Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR14419876	2021-05-04 16:28:48	2021-05-04 16:27:25	18002212	5436668024	18002212	302	1648		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419876/SRR14419876.1	SRX10771020	UC_278	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856069	SAMN18804394	simple	3483	Cannabis sativa	UC_278					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	43A0FDC13017518A58D63F55FA12DCEF	648708CAA848D1CCA2BD64E0013CC440
SRR14419575	2021-05-04 15:55:57	2021-05-04 15:49:56	17724226	5352716252	17724226	302	1639		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419575/SRR14419575.1	SRX10770936	UC_177	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855984	SAMN18804322	simple	3483	Cannabis sativa	UC_177					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	E9068D92952BC80A04712E61994A7003	CD31EC4B2634A1010E1D1E5822889D53
SRR14419615	2021-05-04 15:55:57	2021-05-04 15:49:57	17984261	5431246822	17984261	302	1635		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419615/SRR14419615.1	SRX10770896	UC_135	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855944	SAMN18804286	simple	3483	Cannabis sativa	UC_135					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8F5EC74796ACDFD3CEA062550B6B6C46	FC70D9F1A825B6B920E5003F00A7E587
SRR14419629	2021-05-04 15:54:29	2021-05-04 15:48:54	17802097	5376233294	17802097	302	1634		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419629/SRR14419629.1	SRX10771266	UC_122	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856312	SAMN18804273	simple	3483	Cannabis sativa	UC_122					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	4A6A86D4BC5676E477139D5B923C2C9E	A5231B0544519ADDF99EBF5055DAE406
SRR14419644	2021-05-04 15:58:14	2021-05-04 15:50:02	17633353	5325272606	17633353	302	1629		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419644/SRR14419644.1	SRX10771251	UC_107	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856298	SAMN18804259	simple	3483	Cannabis sativa	UC_107					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	483B933EF0FCD0C95D1533AA3751DEEB	0A7D5135D06CE4247390487C2DEDB5A9
SRR14419551	2021-05-04 15:45:42	2021-05-04 15:41:17	17711002	5348722604	17711002	302	1629		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419551/SRR14419551.1	SRX10770960	UC_204	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856008	SAMN18804344	simple	3483	Cannabis sativa	UC_204					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	06C88A512CF439632C1BCC5ADA60FBDC	4A694E58BCDF2507456B71097315323E
SRR14419555	2021-05-04 15:49:20	2021-05-04 15:44:54	17307237	5226785574	17307237	302	1623		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419555/SRR14419555.1	SRX10770956	UC_199	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856004	SAMN18804340	simple	3483	Cannabis sativa	UC_199					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	4AADB0B5FF1E827DB64F97E8D82859FC	D6ACFA9621352174B8145ACFD518A9D6
SRR14419809	2021-05-04 16:19:26	2021-05-04 16:14:50	17613883	5319392666	17613883	302	1621		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419809/SRR14419809.1	SRX10771087	UC_370	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856135	SAMN18804455	simple	3483	Cannabis sativa	UC_370					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D37606F1B8EDC371F99897EE824463AE	57684F3A7FC6FCECA3C2A30A09E88E0B
SRR14419802	2021-05-04 16:18:16	2021-05-04 16:14:27	17591915	5312758330	17591915	302	1619		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419802/SRR14419802.1	SRX10771094	UC_387	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856141	SAMN18804460	simple	3483	Cannabis sativa	UC_387					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	E21260F2CC7F02EB87E1D2CACC27A433	C1D9CEA134884836BFF7D59524AFD5F8
SRR14419617	2021-05-04 15:55:57	2021-05-04 15:49:02	17561188	5303478776	17561188	302	1618		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419617/SRR14419617.1	SRX10770894	UC_133	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855942	SAMN18804284	simple	3483	Cannabis sativa	UC_133					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	90B00F871D4FA08902761D6F46A2B789	ED2A04D5A6F043F16901F0209445F2C1
SRR14419642	2021-05-04 15:55:58	2021-05-04 15:51:01	17501151	5285347602	17501151	302	1609		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419642/SRR14419642.1	SRX10771253	UC_109	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856300	SAMN18804261	simple	3483	Cannabis sativa	UC_109					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B33142D329A2776366A1B9441E51D08C	0CD90CDD2B1D9C672792B36B3FB82C5F
SRR14419646	2021-05-04 15:55:57	2021-05-04 15:50:01	15656894	4728381988	15656894	302	1594		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419646/SRR14419646.1	SRX10770982	UC_106	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856029	SAMN18804258	simple	3483	Cannabis sativa	UC_106					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	2530AE1E019F4B196279F8B8889F3790	F7659E3C52E53AD606B37BD2C8964AF8
SRR14419557	2021-05-04 15:45:42	2021-05-04 15:41:57	16918701	5109447702	16918701	302	1593		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419557/SRR14419557.1	SRX10770954	UC_195	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856002	SAMN18804338	simple	3483	Cannabis sativa	UC_195					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	DD06F4A7357462E7E26C538A5753AB3B	D37CA1381C625ED64F05BE8CEB021248
SRR14419669	2021-05-04 16:03:52	2021-05-04 16:00:37	16934082	5114092764	16934082	302	1586		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419669/SRR14419669.1	SRX10771227	UC_79	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856274	SAMN18804236	simple	3483	Cannabis sativa	UC_79					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8F8C59272303083A6D283C82CC8CDEF8	7672A25102E1743FD3AEDCA99EB0F2CD
SRR14419563	2021-05-04 15:58:14	2021-05-04 15:55:27	17172604	5186126408	17172604	302	1575		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419563/SRR14419563.1	SRX10770948	UC_190	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855996	SAMN18804333	simple	3483	Cannabis sativa	UC_190					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	761DBDEE5BDCFD85F6F6701C738703A2	5B6F1489A0B94C88B34467DECCD53FA0
SRR14419566	2021-05-04 15:49:20	2021-05-04 15:44:47	16928975	5112550450	16928975	302	1572		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419566/SRR14419566.1	SRX10770945	UC_187	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855993	SAMN18804330	simple	3483	Cannabis sativa	UC_187					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	85ED4E9B8FA987EC3F291D3635C0FDA9	F622CF85AAC648C2A3FEEE481FA76CB7
SRR14419579	2021-05-04 15:45:42	2021-05-04 15:42:17	17076104	5156983408	17076104	302	1569		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419579/SRR14419579.1	SRX10770932	UC_172	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855980	SAMN18804318	simple	3483	Cannabis sativa	UC_172					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	5960CAD923D9F3DBD88FA6E551D8C7F2	43D49A4FE15BE1226D1B3D05FE853CC9
SRR14419758	2021-05-04 16:10:12	2021-05-04 16:07:08	17134003	5174468906	17134003	302	1559		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419758/SRR14419758.1	SRX10771138	UC_459	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856186	SAMN18804500	simple	3483	Cannabis sativa	UC_459					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8E5AE5624C53FFE5E4A5658DBED07C6B	DE140A1855F48E703E24F65201E411BB
SRR14419634	2021-05-04 16:04:56	2021-05-04 16:01:25	16768528	5064095456	16768528	302	1553		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419634/SRR14419634.1	SRX10771261	UC_116	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856308	SAMN18804268	simple	3483	Cannabis sativa	UC_116					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	71176564E3EF3FB62B843CF96ECD6373	E746D502A05222C7E6D2022DAFF87D83
SRR14419619	2021-05-04 15:52:40	2021-05-04 15:48:35	16856657	5090710414	16856657	302	1553		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419619/SRR14419619.1	SRX10770892	UC_131	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855940	SAMN18804282	simple	3483	Cannabis sativa	UC_131					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	6D5C4837127C11D64EFB675FD2A608E1	DFC29AB60DCAC8B38222F488E870A42E
SRR14419561	2021-05-04 15:45:42	2021-05-04 15:41:29	16002381	4832719062	16002381	302	1553		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419561/SRR14419561.1	SRX10770950	UC_192	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855998	SAMN18804335	simple	3483	Cannabis sativa	UC_192					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	39315AAFF9CDC820B8F680427840FB6A	05939A5D80D6EAC96AB8127300E9C041
SRR14419800	2021-05-04 16:27:40	2021-05-04 16:24:17	16908160	5106264320	16908160	302	1551		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419800/SRR14419800.1	SRX10771096	UC_389	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856144	SAMN18804462	simple	3483	Cannabis sativa	UC_389					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	96924962E15817EE5EE7ED718D77FC57	06B3F0AD567EED49542633C03117D8DF
SRR14419803	2021-05-04 19:52:01	2021-05-04 19:47:25	16231206	4901824212	16231206	302	1532		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419803/SRR14419803.1	SRX10771093	UC_384	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856142	SAMN18804459	simple	3483	Cannabis sativa	UC_384					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	E812593ABCDC3ADA34A693F20736A32D	CA57C5619AF601D7B1FDE88B6497D86B
SRR14419798	2021-05-04 16:19:26	2021-05-04 16:16:52	16744985	5056985470	16744985	302	1532		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419798/SRR14419798.1	SRX10771098	UC_391	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856146	SAMN18804464	simple	3483	Cannabis sativa	UC_391					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B8CA49D16CEC011B67E81E09840FC304	FB9206F8C66D22D6B1AA5A617F4051F7
SRR14419794	2021-05-04 16:14:11	2021-05-04 16:11:09	16492284	4980669768	16492284	302	1515		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419794/SRR14419794.1	SRX10771102	UC_29	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856151	SAMN18804189	simple	3483	Cannabis sativa	UC_29					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8757576582191E9C5CC3D148D9E33CB7	7B1786E17A8070D2C47CFD6DA2BFC037
SRR14419694	2021-05-04 15:59:44	2021-05-04 15:58:07	16378772	4946389144	16378772	302	1514		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419694/SRR14419694.1	SRX10771202	UC_56	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856250	SAMN18804213	simple	3483	Cannabis sativa	UC_56					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	FBF00AFD7CE5D90DB55A9EC9EB5BE301	5FD2CF8371D5FCE4119DF12247248777
SRR14419807	2021-05-04 16:18:16	2021-05-04 16:14:43	16403409	4953829518	16403409	302	1510		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419807/SRR14419807.1	SRX10771089	UC_374	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856137	SAMN18804457	simple	3483	Cannabis sativa	UC_374					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	E02BF17BEAF435CBEED20777FF1C2B41	122C5BF64D53A9656F0D8F6C91B283D4
SRR14419538	2021-05-04 15:41:25	2021-05-04 15:39:42	16497282	4982179164	16497282	302	1510		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419538/SRR14419538.1	SRX10770973	UC_223	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856021	SAMN18804356	simple	3483	Cannabis sativa	UC_223					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	AD10C0EB6C5E316BACC0B85128B659F4	8278D63D16787A8B5CB296886698E2DF
SRR14419553	2021-05-04 15:45:42	2021-05-04 15:42:05	16401989	4953400678	16401989	302	1507		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419553/SRR14419553.1	SRX10770958	UC_201	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856006	SAMN18804342	simple	3483	Cannabis sativa	UC_201					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	866B5A1BF12F5180EBA8763C166B4044	B6A5CFFAD6F824055D1C4ACDAA372805
SRR14419863	2021-05-04 16:25:01	2021-05-04 16:22:01	16521796	4989582392	16521796	302	1505		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419863/SRR14419863.1	SRX10771033	UC_308	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856081	SAMN18804406	simple	3483	Cannabis sativa	UC_308					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	AC595E89D578C27EDDD68CF07A1B4226	A61EAAD00DF23430CCDE93A7E7B5580E
SRR14419589	2021-05-04 15:54:29	2021-05-04 15:46:17	16267388	4912751176	16267388	302	1497		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419589/SRR14419589.1	SRX10770922	UC_162	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855970	SAMN18804309	simple	3483	Cannabis sativa	UC_162					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	5037CD6AC2FA5F29AA229DD0BB235F3A	BBFB940E1313C832246957CBCAD72705
SRR14419804	2021-05-04 16:15:50	2021-05-04 16:12:58	16241118	4904817636	16241118	302	1493		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419804/SRR14419804.1	SRX10771092	UC_375	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856140	SAMN18804458	simple	3483	Cannabis sativa	UC_375					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3D53E4B6CE1B53A11A95A683A6C54BF4	AB90BF6E30737CA921395A4F3786C8C5
SRR14419811	2021-05-04 16:15:50	2021-05-04 16:13:00	16267855	4912892210	16267855	302	1490		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419811/SRR14419811.1	SRX10771085	UC_368	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856133	SAMN18804453	simple	3483	Cannabis sativa	UC_368					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D8C4359030D6486538346A08280A91CB	5C0BA5F553DD2A2AC0B87EBD353842A0
SRR14419628	2021-05-04 15:55:58	2021-05-04 15:50:35	15888536	4798337872	15888536	302	1487		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419628/SRR14419628.1	SRX10771267	UC_123	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856314	SAMN18804274	simple	3483	Cannabis sativa	UC_123					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	2E3EC028591327AF5F5150BDBBFF8C87	20621E2EBF1BDFAD805C40C6F8A003DD
SRR14419799	2021-05-04 16:14:11	2021-05-04 16:12:03	16178038	4885767476	16178038	302	1481		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419799/SRR14419799.1	SRX10771097	UC_390	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856145	SAMN18804463	simple	3483	Cannabis sativa	UC_390					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	138C7032C8436AECEE4B95E898F86635	58B2A61864B33C4D375844EAA618E36B
SRR14419635	2021-05-04 15:54:29	2021-05-04 15:49:08	16126012	4870055624	16126012	302	1475		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419635/SRR14419635.1	SRX10771260	UC_6	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856307	SAMN18804169	simple	3483	Cannabis sativa	UC_6					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	98FE1BDF5A42086D7C04B9E81D15141B	AB470C3269409202081294477E523E2B
SRR14419681	2021-05-04 15:58:14	2021-05-04 15:55:45	14821938	4476225276	14821938	302	1472		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419681/SRR14419681.1	SRX10771215	UC_68	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856263	SAMN18804225	simple	3483	Cannabis sativa	UC_68					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	DCFD0E3B90EB5E810758BA4319E9CD41	B7EA194CC657B0B44A11A75BD56B4628
SRR14419603	2021-05-04 15:55:57	2021-05-04 15:47:56	16016219	4836898138	16016219	302	1471		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419603/SRR14419603.1	SRX10770908	UC_149	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855956	SAMN18804297	simple	3483	Cannabis sativa	UC_149					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	251A454AA6D385F1991BA781D831592F	6C5757B2C81142496EE41B293E99200C
SRR14419632	2021-05-04 15:54:29	2021-05-04 15:48:36	15933222	4811833044	15933222	302	1469		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419632/SRR14419632.1	SRX10771263	UC_119	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856310	SAMN18804270	simple	3483	Cannabis sativa	UC_119					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A9D9F87BBCB6FD8F57602230F0DA69EF	DFFEF25E7FBD74C958A1A4F9D3A2C84D
SRR14419641	2021-05-04 15:55:58	2021-05-04 15:50:51	15884611	4797152522	15884611	302	1461		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419641/SRR14419641.1	SRX10771254	UC_110	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856301	SAMN18804262	simple	3483	Cannabis sativa	UC_110					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	F3923D3B54D3A9A6D9F8BBF4A0287E17	17AC87B56B21A4C224B95F6F28EB0918
SRR14419552	2021-05-04 15:49:20	2021-05-04 15:40:40	15845278	4785273956	15845278	302	1458		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419552/SRR14419552.1	SRX10770959	UC_203	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856007	SAMN18804343	simple	3483	Cannabis sativa	UC_203					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8641D1C6263A5833CD6039225E5D69EF	0911A36B287349A1B881C932DC541C0E
SRR14419613	2021-05-04 15:54:29	2021-05-04 15:47:42	15779834	4765509868	15779834	302	1454		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419613/SRR14419613.1	SRX10770898	UC_8	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855946	SAMN18804171	simple	3483	Cannabis sativa	UC_8					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	7DB37F637942CEDC80BB53DF1840C9BA	4DA21CCA043C8996426C55955CF0A69E
SRR14419650	2021-05-04 15:59:44	2021-05-04 15:57:07	15566607	4701115314	15566607	302	1440		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419650/SRR14419650.1	SRX10771246	UC_101	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856293	SAMN18804253	simple	3483	Cannabis sativa	UC_101					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	9FA5497279F952DCF4F47412DD66AE0B	1D1A93DE51DE4BD7A454E14B87F2B253
SRR14419654	2021-05-04 15:59:44	2021-05-04 15:54:59	15510073	4684042046	15510073	302	1438		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419654/SRR14419654.1	SRX10771242	UC_97	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856288	SAMN18804249	simple	3483	Cannabis sativa	UC_97					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	C70031BD0834FBE7AE25FCA1765BEAAA	3FF2573DE2148C7BE61CD075615D4701
SRR14419649	2021-05-04 15:58:14	2021-05-04 15:52:25	15549082	4695822764	15549082	302	1433		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419649/SRR14419649.1	SRX10771247	UC_102	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856294	SAMN18804254	simple	3483	Cannabis sativa	UC_102					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B6CAD68EB44B9FF3F95005BA49DBC283	780D42F7C8B833FED9202B06E44BBF88
